Run case 2
HPWL, seed
82384,1618
85909,1598
86987,1622
85776,1588
86267,1634
87413,1645
85499,1596
87410,1623
85499,1596
82477,1635
86873,1668
84574,1600
88945,1680
85790,1603
84574,1600
87463,1616
85906,1592
89319,1614
85906,1592
86318,1605
85790,1603
87410,1623
84040,1611
87410,1623
86268,1610
84692,1696
84746,1591
87612,1617
85002,1607
88099,1672
85776,1588
85433,1631
88039,1594
84368,1613
85055,1580
83813,1625
86267,1602
83561,1669
86496,1595
84760,1632
86114,1601
87467,1609
84584,1667
87208,1612
86496,1595
86267,1602
84746,1591
84574,1600
84523,1660
87076,1586
85586,1630
87745,1657
86267,1602
85002,1607
84044,1658
86267,1602
86581,1606
86267,1602
84368,1613
85906,1592
86318,1605
85499,1596
83923,1608
87076,1586
87410,1623
85295,1653
84746,1591
88247,1638
84040,1611
82061,1628
85126,1678
85282,1615
83009,1584
87208,1612
86954,1633
85790,1603
85002,1607
85197,1655
84746,1591
86237,1620
83191,1656
82002,1619
86267,1634
86237,1620
86237,1620
87256,1677
85790,1603
85370,1701
84950,1593
84620,1590
84574,1600
86114,1601
82002,1619
85002,1607
85499,1596
84574,1600
86873,1668
85499,1596
82061,1628
83923,1608
85370,1701
84368,1613
86873,1668
87161,1585
86581,1606
86267,1602
87208,1612
85397,1597
88763,1676
85909,1598
85433,1631
86873,1668
87467,1609
85790,1603
87255,1627
90029,1604
86237,1620
89319,1614
90029,1604
84950,1593
87560,1695
84950,1593
82384,1618
85397,1597
83923,1608
85155,1639
86267,1602
85433,1631
83633,1599
84368,1613
85653,1679
90029,1604
85909,1598
87467,1609
84950,1593
85282,1615
85499,1596
86116,1624
87161,1585
86318,1605
87208,1666
87463,1616
86318,1605
91917,1665
83633,1599
82061,1628
86581,1606
83923,1608
84523,1660
88039,1594
84040,1611
83633,1599
87467,1609
85906,1592
85653,1679
87161,1585
83141,1693
86162,1646
85790,1603
87612,1617
86581,1606
89674,1640
86581,1606
84044,1658
84082,1579
85126,1678
88039,1594
84368,1613
85909,1598
83923,1608
86268,1610
85390,1559
83352,1629
85002,1607
86116,1624
86114,1601
87612,1617
86873,1668
86318,1605
84950,1593
90029,1604
86581,1606
87467,1609
85790,1603
86581,1606
85055,1580
84760,1632
85906,1592
83561,1669
88039,1594
88763,1676
84574,1600
84536,1643
88039,1594
86268,1610
84950,1593
87612,1617
86267,1602
83813,1625
86873,1668
86114,1601
81786,1578
86237,1620
90029,1604
87467,1609
87208,1612
83561,1669
86496,1595
86268,1610
84271,1664
90029,1604
89110,1673
86581,1606
84574,1600
86114,1601
88039,1594
87467,1609
82061,1628
85499,1596
87612,1617
83633,1599
86116,1624
86496,1719
85499,1596
90029,1604
84760,1632
86496,1595
86581,1606
85397,1597
87208,1612
84574,1600
86116,1624
88039,1594
91917,1665
85790,1603
87413,1645
83673,1674
86267,1602
84271,1664
87467,1609
86496,1595
88099,1672
85055,1580
86954,1633
84950,1593
84574,1600
85055,1580
86664,1732
85909,1598
86237,1620
83923,1608
86987,1622
87208,1612
86268,1610
88042,1582
86318,1605
83633,1599
83923,1608
88039,1594
84040,1611
87301,1589
84536,1643
85586,1630
84699,1621
84044,1658
87463,1616
85906,1592
83923,1608
85068,1671
86267,1602
84746,1591
85002,1607
83119,1587
86268,1610
84040,1611
84574,1600
86987,1622
85906,1592
82002,1619
87208,1612
87255,1627
84950,1593
83950,1626
84746,1591
86267,1602
82061,1628
85499,1596
87463,1616
84584,1667
88039,1594
83923,1608
89319,1614
85586,1630
83923,1608
87116,1690
83633,1599
87255,1627
86267,1602
88099,1672
84950,1593
85002,1607
86267,1602
83561,1669
84620,1590
86496,1595
85002,1607
85002,1607
84523,1660
87076,1586
87311,1636
88945,1680
83633,1599
87301,1589
83923,1608
85776,1588
86268,1610
85499,1596
89319,1614
86267,1602
87076,1586
83633,1599
83813,1625
84523,1660
87612,1617
85906,1592
87255,1627
80327,1662
83633,1599
84746,1591
85586,1630
85586,1630
83638,737
86333,653
84760,664
83830,673
85647,654
84307,703
85690,655
84260,663
89207,660
85482,661
85081,707
84760,664
84260,663
83830,673
86587,689
82731,734
85536,688
82206,694
85358,682
83428,681
83638,737
84650,679
86717,684
84650,679
83428,681
84452,735
84438,678
84438,678
83830,673
86051,685
82441,729
84650,679
83428,681
86406,680
83428,681
86196,687
84650,679
86717,684
85233,715
84013,724
84724,736
84585,765
84005,768
83948,777
86190,794
83978,764
83655,775
83930,774
86563,773
87357,781
85617,779
87215,778
85612,769
83930,774
84764,766
84229,782
86197,791
87215,778
86621,829
83790,823
85654,838
84693,818
85654,838
86458,817
83948,828
85989,826
83285,833
85096,830
85647,835
85641,825
85989,826
85543,821
88912,840
83790,823
83948,828
85543,821
84306,824
84180,842
86925,827
87611,903
86739,892
82511,912
86739,892
84952,904
86166,910
82112,890
85086,900
86739,892
87611,903
86428,909
86739,892
85858,966
85157,977
85593,982
84081,976
85295,971
84843,953
85462,998
85365,1071
86276,1097
83315,1083
89195,1063
84569,1076
83384,1061
82513,1095
86938,1066
86134,1070
86479,1091
89195,1063
85703,1084
86938,1066
87645,1074
82420,1089
84569,1076
86187,1073
86857,1080
86151,1068
87794,1098
86187,1073
86151,1068
85365,1071
86780,1072
82607,1059
83315,1083
89195,1063
83315,1083
86134,1070
83351,1117
84112,1087
82607,1059
88033,1045
85703,1084
83384,1061
84330,1081
89195,1063
85365,1071
85763,1088
84431,1057
86479,1091
83384,1061
86134,1070
84502,1086
85365,1071
86151,1068
84330,1081
83384,1061
86661,1079
83384,1061
87645,1074
86549,1090
82890,1060
86076,1077
84330,1081
85180,1056
86661,1079
86151,1068
83315,1083
86398,1085
83384,1061
86857,1080
86031,1064
86076,1077
85369,1093
85984,1062
86187,1073
84330,1081
86938,1066
86661,1079
85984,1062
85163,1069
86549,1090
85180,1056
86780,1072
85703,1084
86938,1066
86479,1091
83384,1061
85767,1120
85703,1084
82454,1054
86076,1077
85956,1058
86076,1077
86398,1085
83384,1061
85163,1069
84330,1081
89016,1065
84330,1081
86031,1064
86780,1072
85450,1092
85365,1071
86780,1072
86857,1080
85984,1062
85763,1088
82890,1060
86134,1070
85703,1084
86938,1066
85703,1084
85984,1062
85703,1084
82513,1095
89195,1063
87645,1074
86076,1077
89016,1065
86901,1082
83315,1083
86134,1070
85450,1092
89016,1065
86151,1068
89016,1065
86857,1080
86901,1082
84569,1076
89016,1065
82513,1095
85984,1062
84569,1076
86031,1064
85786,1075
85703,1084
82890,1060
86901,1082
84330,1081
85663,1067
86276,1097
86187,1073
86857,1080
85870,1114
85984,1062
86031,1064
86938,1066
89016,1065
85369,1093
85786,1075
88323,1122
85763,1088
89195,1063
84431,1057
85163,1069
82890,1060
84330,1081
85956,1058
84569,1076
82513,1095
86151,1068
86549,1090
86151,1068
84569,1076
82420,1089
85365,1071
86511,1078
86938,1066
85365,1071
86901,1082
86031,1064
86780,1072
86549,1090
85956,1058
87645,1074
86276,1097
89016,1065
84502,1086
83384,1061
84772,1115
84502,1086
85956,1058
89336,1047
89195,1063
87645,1074
84502,1086
86031,1064
84569,1076
86780,1072
85956,1058
85763,1088
85956,1058
86151,1068
84046,1099
86031,1064
86780,1072
86661,1079
85163,1069
84112,1087
89016,1065
86187,1073
86901,1082
86031,1064
85763,1088
83384,1061
86187,1073
84502,1086
82607,1059
86151,1068
85703,1084
86938,1066
86076,1077
82890,1060
87645,1074
86780,1072
85786,1075
85956,1058
86031,1064
83315,1083
82420,1089
85663,1067
86857,1080
84112,1087
84431,1057
86857,1080
85663,1067
87645,1074
85703,1084
85180,1056
85365,1071
86901,1082
89195,1063
86076,1077
85984,1062
85365,1071
85763,1088
86151,1068
85365,1071
84330,1081
85984,1062
86549,1090
89195,1063
86901,1082
82513,1095
82890,1060
84502,1086
86134,1070
86187,1073
84441,1096
86938,1066
85365,1071
84569,1076
83384,1061
85703,1084
86938,1066
87645,1074
86479,1091
85180,1056
87645,1074
84502,1086
85786,1075
83315,1083
85984,1062
86780,1072
85450,1092
85984,1062
86398,1085
86031,1064
85703,1084
83315,1083
89195,1063
86187,1073
86661,1079
83384,1061
86151,1068
85663,1067
86857,1080
85786,1075
89195,1063
82420,1089
86661,1079
84431,1057
84502,1086
83384,1061
86134,1070
85763,1088
85984,1062
84453,1041
84112,1087
83384,1061
84569,1076
84431,1057
86857,1080
84502,1086
86151,1068
84330,1081
82607,1059
85163,1069
86276,1097
85663,1067
89195,1063
84569,1076
85125,1052
86661,1079
86076,1077
89016,1065
85703,1084
82890,1060
86661,1079
82890,1060
88476,1132
85450,1092
86031,1064
86661,1079
86549,1090
86938,1066
89195,1063
86938,1066
82607,1059
86511,1078
85663,1067
83315,1083
82513,1095
86031,1064
89195,1063
85163,1069
89016,1065
86076,1077
84569,1076
86780,1072
82293,1211
85345,1184
85771,1190
90449,1220
84276,1339
86735,1322
84390,1337
88078,1352
84043,1324
82837,1526
86122,1513
86882,1534
81961,1560
82784,1518
82650,1544
83113,1525
85582,1548
84299,1508
84545,1538
85460,1519
85359,1540
85065,1490
85359,1540
84435,1550
87853,1528
82837,1526
87977,1529
84040,1611
83148,1510
84477,1532
85499,1561
87095,1522
83934,1539
78970,1514
85359,1540
83425,1511
84129,1516
84129,1516
83113,1525
88177,1555
84843,1521
85582,1548
83339,1520
87977,1529
84878,1499
87853,1528
86896,1517
84130,1531
85390,1559
78970,1514
88042,1582
83467,1530
88380,1535
83339,1520
84843,1521
78970,1514
83926,1575
90075,1543
86564,1549
83633,1599
87853,1528
83339,1520
84214,1527
84299,1508
83113,1525
90075,1543
84186,1509
84130,1531
87095,1522
82784,1518
83113,1525
85909,1598
83666,1512
84130,1531
88076,1556
83666,1512
83119,1587
85424,1524
85339,1542
83425,1511
85424,1524
83849,1515
84214,1527
88076,1556
87095,1522
86581,1606
82784,1518
86882,1534
84843,1521
88380,1535
86122,1513
87095,1522
84078,1552
84129,1516
84545,1538
82784,1518
83108,1537
84574,1600
87095,1522
85776,1588
84488,1504
84545,1538
84843,1521
85339,1542
78970,1514
86267,1602
78970,1514
87977,1529
83666,1512
87076,1586
84161,1567
83467,1530
86803,1536
84129,1516
87977,1529
84488,1504
87095,1522
86896,1517
85914,1541
83009,1584
86882,1534
82837,1526
83633,1599
84063,1487
85359,1540
86116,1624
83666,1512
87977,1529
83923,1608
83467,1530
86896,1517
87095,1522
86122,1513
85909,1598
84186,1509
85790,1603
83849,1515
82260,1558
83113,1525
85914,1541
84574,1600
87095,1522
85460,1519
85424,1524
84129,1516
83425,1511
87208,1551
83148,1510
84435,1550
83148,1510
84843,1521
87490,1909
85359,1540
87467,1609
86122,1513
85359,1540
83425,1511
85359,1540
86954,1633
85424,1524
85359,1540
84214,1527
87095,1522
85424,1524
84214,1527
82784,1518
85460,1519
84078,1552
86896,1517
86564,1549
83666,1512
87095,1522
83849,1515
87095,1522
82784,1518
88076,1556
83113,1525
84130,1531
82784,1518
85424,1524
85909,1598
84312,1533
84950,1593
87977,1529
84129,1516
87977,1529
87095,1522
86860,1546
86122,1513
84368,1613
84129,1516
83108,1537
81961,1560
84843,1521
83467,1530
86860,1546
84843,1521
88380,1535
87208,1551
84312,1533
83934,1539
85424,1524
85390,1559
84435,1550
85390,1559
85359,1540
84078,1552
84214,1527
83934,1539
84477,1532
83467,1530
85582,1548
83934,1539
85086,1553
85914,1541
86229,1523
84545,1538
85582,1548
84130,1531
83467,1530
85086,1553
83108,1537
88177,1555
82837,1526
82837,1526
84130,1531
84214,1527
82837,1526
86882,1534
85914,1541
82837,1526
85582,1548
83148,1510
84545,1538
86564,1549
83849,1515
87467,1609
84435,1550
84312,1533
86564,1549
86803,1536
85424,1524
85460,1519
83339,1520
84620,1590
83108,1537
83849,1515
88076,1556
83339,1520
86809,1545
84299,1508
84545,1538
83633,1599
83108,1537
85424,1524
90075,1543
83339,1520
85359,1540
84545,1538
85424,1524
84545,1538
87095,1522
86318,1605
84312,1533
84078,1552
83467,1530
84078,1552
83339,1520
83339,1520
86474,1506
84477,1532
83666,1512
86474,1506
84477,1532
86229,1523
87977,1529
84299,1508
88380,1535
84186,1509
83467,1530
83849,1515
82650,1544
84129,1516
88177,1555
86122,1513
85909,1598
86474,1506
84214,1527
83352,1629
87095,1522
82992,1502
85229,1557
82650,1544
87462,1564
87095,1522
85914,1541
87977,1529
86882,1534
85359,1540
85086,1553
85499,1561
86564,1549
85339,1542
86229,1523
85339,1542
88380,1535
86564,1549
83467,1530
87208,1551
87977,1529
82260,1558
86882,1534
83934,1539
82837,1526
83934,1539
82837,1526
84312,1533
83934,1539
87208,1551
84078,1552
87977,1529
83849,1515
87095,1522
85499,1596
87853,1528
84299,1508
84545,1538
84435,1550
84078,1552
87095,1522
86803,1536
84760,1632
86809,1545
90075,1543
83950,1626
83148,1510
88076,1556
86882,1534
85531,1547
83113,1525
88039,1594
82992,1502
84214,1527
83425,1511
85376,1571
86882,1534
88380,1535
86318,1605
84312,1533
87853,1528
84312,1533
83148,1510
87095,1522
86961,1565
85424,1524
85531,1547
87853,1528
87095,1522
84950,1593
84214,1527
83425,1511
84130,1531
85499,1561
84437,1568
84312,1533
84477,1532
85776,1588
87977,1529
86860,1546
86474,1506
86896,1517
87977,1529
84040,1611
86122,1513
87977,1529
86882,1534
78970,1514
84843,1521
90029,1604
84843,1521
88177,1555
83849,1515
85359,1540
86896,1517
83339,1520
86882,1534
86229,1523
85460,1519
87208,1551
82784,1518
85582,1548
86496,1595
86882,1534
86122,1513
87977,1529
86474,1506
84488,1504
86860,1546
84843,1521
90075,1543
83923,1608
87095,1522
83108,1537
83666,1512
88380,1535
86122,1513
85359,1540
83339,1520
83934,1539
83425,1511
86114,1601
84129,1516
85424,1524
86122,1513
85531,1547
84843,1521
86803,1536
85424,1524
87977,1529
86474,1506
83113,1525
83633,1599
88177,1507
82650,1544
78970,1514
85229,1557
86474,1506
82784,1518
86882,1534
86229,1523
84130,1531
84082,1579
82650,1544
83849,1515
85390,1559
84746,1591
85359,1540
83947,1505
87095,1522
84186,1509
88177,1507
90075,1543
86229,1523
86116,1624
78970,1514
85909,1598
83425,1511
83934,1539
86896,1517
85339,1542
83467,1530
86860,1546
85598,1563
83849,1515
83339,1520
86564,1549
86474,1506
87853,1528
83666,1512
83934,1539
87161,1585
90075,1543
86567,1572
84299,1508
87977,1529
84843,1521
86229,1523
86474,1506
83108,1537
82260,1558
86809,1545
86809,1545
88380,1535
85339,1542
83108,1537
85531,1547
86896,1517
86564,1549
85757,1298
86503,1171
85485,1126
85882,1022
85157,977
84350,950
88343,876
86297,881
84696,796
83822,806
88027,785
82441,729
86911,727
88893,733
83830,673
87765,674
84644,665
84874,659
84228,658
83483,726
84228,658
84760,664
85482,661
85482,661
86425,719
84760,664
87637,651
84644,665
84260,663
85681,695
85647,654
82905,652
84644,665
89207,660
83830,673
84260,663
85690,655
80984,706
89207,660
85681,695
85482,661
84260,663
86425,719
84644,665
85499,666
87012,656
86340,657
87438,670
87948,668
86308,648
84500,720
85690,655
89207,660
85482,661
87012,656
84036,710
86340,657
85690,655
89207,660
85647,654
89207,660
84228,658
85690,655
88893,733
84874,659
84874,659
85564,691
86717,684
85142,741
82206,694
81397,677
86717,684
84438,678
83351,738
84938,686
86196,687
86717,684
84823,675
86713,722
83428,681
82206,694
86138,683
81397,677
86486,725
86587,689
85536,688
86196,687
86576,697
81552,750
86138,683
85536,688
86406,680
85564,691
87401,747
85681,695
86432,705
89058,696
85681,695
85462,698
83520,699
83298,700
89058,696
88388,716
86432,705
89058,696
83298,700
85462,698
86210,701
83520,699
83520,699
85592,711
82206,694
85681,695
84304,693
83298,700
86432,705
85462,698
83298,700
86210,701
83919,690
83298,700
86576,697
85498,704
83520,699
85681,695
85498,704
85462,698
86210,701
86576,697
84304,693
84307,703
89058,696
85081,707
85592,711
85462,698
83520,699
86281,702
83520,699
84307,703
83139,692
86576,697
85681,695
86576,697
84307,703
84938,686
83298,700
85681,695
86210,701
83520,699
83298,700
83298,700
83139,692
85498,704
89058,696
85681,695
80984,706
84304,693
86576,697
80984,706
83139,692
89058,696
86576,697
86210,701
84203,672
85681,695
83520,699
86576,697
83298,700
88064,717
83139,692
83933,718
84304,693
86281,702
82206,694
85462,698
83298,700
84304,693
83298,700
84307,703
86210,701
82206,694
83139,692
85081,707
86587,689
83298,700
82206,694
85462,698
85681,695
83139,692
83298,700
84307,703
84304,693
85081,707
84260,663
89058,696
84307,703
85681,695
80984,706
84644,665
85681,695
84307,703
84304,693
85081,707
86172,667
89058,696
80984,706
85462,698
85498,704
86172,667
89058,696
85681,695
85462,698
86576,697
85498,704
85462,698
87765,674
86576,697
83520,699
85499,666
85681,695
86682,709
82206,694
86210,701
86576,697
86138,683
83298,700
83298,700
82206,694
87438,670
86281,702
83139,692
86210,701
86587,689
85358,682
86281,702
85498,704
89058,696
84307,703
84203,672
83919,690
84036,710
89058,696
86432,705
86406,680
84304,693
86210,701
85462,698
86432,705
87438,670
84304,693
83298,700
89058,696
83298,700
84260,663
86576,697
83520,699
83520,699
83520,699
84036,710
83520,699
85462,698
83520,699
86432,705
85564,691
89058,696
84304,693
82206,694
86576,697
85536,688
85462,698
84307,703
84304,693
89058,696
86172,667
85462,698
83298,700
85681,695
85681,695
84228,658
83139,692
83520,699
84304,693
83298,700
85482,661
82206,694
86210,701
85462,698
85498,704
83830,673
82206,694
86576,697
86576,697
86432,705
84823,675
83520,699
83298,700
83919,690
85681,695
85482,661
89058,696
84036,710
85592,711
84307,703
85681,695
85681,695
80984,706
86576,697
86576,697
86317,676
82206,694
82206,694
86210,701
86576,697
87531,728
83520,699
80984,706
85681,695
84054,714
83298,700
84688,708
86281,702
89058,696
86196,687
83520,699
86210,701
84307,703
85681,695
86432,705
86576,697
85462,698
82206,694
85462,698
83520,699
82206,694
85681,695
82206,694
85462,698
85498,704
82206,694
86281,702
86281,702
89058,696
83520,699
82206,694
86210,701
84307,703
89058,696
86210,701
86576,697
85462,698
82206,694
89058,696
83892,712
83520,699
85462,698
86576,697
84304,693
85498,704
85681,695
85462,698
85081,707
85462,698
86432,705
85564,691
83298,700
84457,713
85462,698
86281,702
83919,690
86432,705
83139,692
89058,696
85498,704
85681,695
83298,700
83919,690
82206,694
86210,701
80984,706
82206,694
83139,692
85681,695
84307,703
83919,690
84307,703
89058,696
84304,693
83298,700
85681,695
86576,697
89058,696
86210,701
86432,705
89058,696
86210,701
89058,696
84304,693
89058,696
85681,695
83298,700
86210,701
86587,689
86432,705
84304,693
86210,701
83139,692
83520,699
86682,709
85564,691
86210,701
82206,694
82206,694
86210,701
85681,695
86281,702
83139,692
85681,695
83520,699
83298,700
83520,699
83298,700
85564,691
84688,708
83139,692
89058,696
89058,696
85564,691
83298,700
86281,702
83520,699
86576,697
85462,698
85462,698
86210,701
89058,696
83139,692
85564,691
86210,701
84473,669
89058,696
85498,704
83139,692
84307,703
86172,667
86210,701
84307,703
85681,695
86281,702
87948,668
89058,696
86281,702
84304,693
89058,696
87948,668
86576,697
86210,701
83139,692
89058,696
84760,664
86576,697
83520,699
84307,703
84036,710
85081,707
85681,695
85681,695
89058,696
84307,703
86210,701
85462,698
83298,700
86576,697
83298,700
87438,670
83298,700
83520,699
83919,690
83298,700
82206,694
83139,692
84307,703
85462,698
80984,706
86172,667
85462,698
89058,696
89058,696
89058,696
85331,739
84304,693
86281,702
85681,695
86281,702
82206,694
86210,701
84307,703
83298,700
85462,698
83520,699
86210,701
85498,704
82206,694
83298,700
83520,699
83520,699
83919,690
84304,693
84307,703
85681,695
85462,698
86682,709
84304,693
84307,703
89058,696
89058,696
84307,703
83520,699
86576,697
83139,692
86432,705
86281,702
82206,694
85498,704
85681,695
86432,705
86281,702
89058,696
86138,683
86210,701
84307,703
80984,706
85681,695
85081,707
86281,702
84307,703
85498,704
85681,695
83298,700
85498,704
84307,703
86432,705
84304,693
83520,699
83139,692
85462,698
85081,707
89058,696
86432,705
85681,695
85462,698
86432,705
83520,699
83298,700
86576,697
89058,696
86281,702
82206,694
83139,692
85681,695
83520,699
83933,718
85681,695
86138,683
89058,696
84307,703
86576,697
83298,700
83139,692
86587,689
85681,695
83298,700
84304,693
85536,688
83520,699
83298,700
83520,699
85681,695
86576,697
83520,699
80984,706
86432,705
83139,692
83139,692
89058,696
86210,701
85681,695
82206,694
85462,698
89058,696
85681,695
82206,694
85462,698
85564,691
83919,690
86281,702
84307,703
83520,699
83520,699
82206,694
85462,698
83919,690
83139,692
83298,700
86281,702
83298,700
86576,697
82206,694
83298,700
86587,689
83139,692
83139,692
89058,696
85081,707
85681,695
84304,693
83919,690
83298,700
89058,696
86576,697
82206,694
83139,692
85681,695
86281,702
83139,692
83520,699
86576,697
84304,693
80984,706
83298,700
89058,696
85498,704
83298,700
83298,700
89058,696
83520,699
86210,701
89058,696
83520,699
82206,694
86432,705
86281,702
85681,695
86281,702
82206,694
83520,699
83139,692
86576,697
83298,700
85681,695
89058,696
86210,701
85681,695
86432,705
89058,696
84307,703
85681,695
80984,706
83298,700
84307,703
83298,700
86210,701
82206,694
80984,706
84304,693
86210,701
86486,725
86576,697
85462,698
86576,697
85462,698
88140,721
89058,696
86432,705
83520,699
83298,700
85498,704
85462,698
86432,705
85462,698
86210,701
85081,707
84304,693
84307,703
89058,696
83520,699
84203,672
83520,699
83520,699
85564,691
86432,705
86172,667
86576,697
85681,695
84304,693
85462,698
87687,671
82206,694
82206,694
86576,697
86281,702
84203,672
83520,699
85681,695
83139,692
86281,702
84203,672
86576,697
86576,697
89058,696
86281,702
84203,672
86576,697
83298,700
83919,690
83298,700
84203,672
83520,699
86576,697
82206,694
86281,702
86317,676
86576,697
82206,694
86576,697
86432,705
87687,671
89058,696
83139,692
89058,696
86576,697
85499,666
86281,702
83520,699
89058,696
85081,707
86576,697
85564,691
86576,697
89058,696
85498,704
84823,675
85681,695
86576,697
83139,692
85462,698
85462,698
86576,697
83520,699
83298,700
85498,704
87687,671
89058,696
83298,700
89058,696
85462,698
86317,676
85681,695
86281,702
83139,692
83298,700
87687,671
89058,696
83520,699
82206,694
83520,699
84473,669
86576,697
85498,704
86576,697
86432,705
84644,665
85462,698
84307,703
89058,696
83520,699
86172,667
84304,693
85462,698
84304,693
86210,701
84823,675
86576,697
84307,703
85564,691
86210,701
84203,672
89058,696
83298,700
85462,698
83298,700
84522,662
85462,698
83520,699
86210,701
83298,700
85499,666
85681,695
83298,700
85564,691
84307,703
87948,668
86576,697
85498,704
83139,692
86210,701
85499,666
89058,696
86576,697
82206,694
85498,704
85499,666
86210,701
83298,700
85681,695
86210,701
86172,667
86587,689
85462,698
85462,698
85462,698
84760,664
82206,694
83520,699
84304,693
80984,706
82206,694
83520,699
86281,702
86281,702
83520,699
83298,700
86281,702
84307,703
82206,694
84307,703
85498,704
84307,703
86576,697
85681,695
85462,698
83919,690
86210,701
86576,697
86576,697
86281,702
89058,696
89058,696
83919,690
84304,693
86682,709
86196,687
86576,697
86281,702
86576,697
83520,699
87765,674
83520,699
83139,692
82206,694
89058,696
85462,698
82206,694
83298,700
83139,692
86281,702
87765,674
86576,697
86210,701
83298,700
84688,708
86317,676
83298,700
85462,698
83520,699
85462,698
86317,676
85564,691
83298,700
86576,697
84307,703
87687,671
86576,697
86210,701
85462,698
85498,704
81397,677
82206,694
89058,696
83139,692
85081,707
86210,701
89058,696
85681,695
83298,700
85498,704
82206,694
84307,703
83139,692
86576,697
84307,703
89058,696
83520,699
86576,697
83919,690
85681,695
82206,694
83298,700
89058,696
82206,694
82206,694
85081,707
86210,701
83298,700
89058,696
85498,704
85462,698
86432,705
83520,699
82206,694
84307,703
83139,692
85681,695
85681,695
84304,693
85681,695
86210,701
84036,710
86196,687
86281,702
85498,704
89058,696
84307,703
86432,705
85462,698
84688,708
85681,695
83520,699
84307,703
89058,696
86432,705
86587,689
86281,702
86682,709
82206,694
86281,702
85462,698
85498,704
84688,708
83520,699
85462,698
82206,694
84307,703
85681,695
86210,701
85462,698
85564,691
83298,700
85498,704
89058,696
83520,699
86576,697
83520,699
84304,693
86196,687
86281,702
84304,693
86210,701
86210,701
85681,695
86432,705
85498,704
83520,699
84307,703
82206,694
86432,705
89058,696
83520,699
89058,696
86281,702
83520,699
86576,697
85462,698
83298,700
85564,691
80984,706
82206,694
86576,697
89058,696
82206,694
80984,706
83520,699
84307,703
85681,695
86576,697
85498,704
86576,697
86576,697
89058,696
84304,693
84307,703
82206,694
86576,697
83919,690
84307,703
85462,698
89058,696
83520,699
85536,688
86576,697
85462,698
84304,693
86576,697
83139,692
83139,692
86210,701
85462,698
85462,698
84938,686
86281,702
83520,699
89058,696
85498,704
83139,692
83919,690
84307,703
83298,700
86210,701
83298,700
89058,696
85462,698
86281,702
85081,707
85681,695
84304,693
89058,696
82206,694
86210,701
86576,697
83919,690
85681,695
83139,692
85681,695
86281,702
85681,695
84688,708
89058,696
83298,700
86432,705
82206,694
86682,709
85681,695
83520,699
85462,698
85462,698
83520,699
83638,737
85142,741
84688,708
85976,788
85976,788
83822,806
85987,859
86574,857
82976,854
84601,849
85987,859
84180,842
86574,857
84050,845
87550,855
86302,846
85238,856
86281,852
83101,858
87550,855
