Run case 1
HPWL, seed
81614,1429
84067,1422
81710,1414
82486,1416
83223,1424
84067,1422
81644,1412
83232,1392
81448,1441
82415,1437
82298,1442
81474,1427
83480,1462
85255,1420
81710,1414
82563,1417
83693,1425
81603,1415
82415,1437
81644,1412
81185,1397
83608,1418
84230,1406
82286,1409
80322,1426
82486,1416
83693,1425
82563,1417
82347,1405
86109,1419
84537,1411
82415,1437
84230,1406
83608,1418
82563,1417
84004,1423
84067,1422
83738,1413
86224,1399
83223,1424
83608,1418
83401,1430
82563,1417
83480,1462
84004,1423
82568,1403
81644,1412
81474,1427
84004,1423
84067,1422
84004,1423
83863,1385
83585,1435
85004,1434
81603,1415
83862,1421
82347,1405
83738,1413
82486,1416
82486,1416
81710,1414
85687,1404
82347,1405
81370,1407
85004,1434
81603,1415
81603,1415
82563,1417
85687,1404
82563,1417
80846,1443
82286,1409
81603,1415
83738,1413
84537,1411
80322,1426
83608,1418
85255,1420
83223,1424
82563,1417
81603,1415
85255,1420
83738,1413
83738,1413
81644,1412
81603,1415
82486,1416
82563,1417
83693,1425
86109,1419
80322,1426
83738,1413
80322,1426
81529,1436
80239,1408
83608,1418
82486,1416
82533,1410
85255,1420
82662,1428
82533,1410
81603,1415
81370,1407
85004,1434
81474,1427
82533,1410
81710,1414
82563,1417
80322,1426
81370,1407
83693,1425
81644,1412
82486,1416
80239,1408
83223,1424
84004,1423
83401,1430
83738,1413
82533,1410
82286,1409
82130,1380
86109,1419
83401,1430
81644,1412
82563,1417
81603,1415
82563,1417
83693,1425
83738,1413
83608,1418
81644,1412
82286,1409
82662,1428
85255,1420
80322,1426
82486,1416
84537,1411
85255,1420
81710,1414
83862,1421
83210,1400
82486,1416
82563,1417
81710,1414
83401,1430
84416,1444
82563,1417
81614,1429
84230,1406
81603,1415
81603,1415
82415,1437
81644,1412
82347,1405
81644,1412
84516,1401
81603,1415
83210,1400
81710,1414
84537,1411
83738,1413
81710,1414
83223,1424
81644,1412
86109,1419
83608,1418
82486,1416
81448,1441
84067,1422
80239,1408
81644,1412
80239,1408
82486,1416
84004,1423
81603,1415
81710,1414
84004,1423
81710,1414
83862,1421
83862,1421
80239,1408
81603,1415
83738,1413
81710,1414
81710,1414
81603,1415
85255,1420
81710,1414
84537,1411
82486,1416
81644,1412
81196,1438
82533,1410
84067,1422
83862,1421
81881,1372
83738,1413
81474,1427
83401,1430
83671,1402
82563,1417
82563,1417
85349,1431
81370,1407
81644,1412
81603,1415
84009,1432
86224,1399
85349,1431
82533,1410
83608,1418
85687,1404
83608,1418
81474,1427
84067,1422
83232,1392
81710,1414
85255,1420
83047,1376
83608,1418
85004,1434
81801,1439
81603,1415
83693,1425
82112,1440
84092,1503
81801,1439
85255,1420
82486,1416
84537,1411
83585,1435
81801,1439
83693,1425
81710,1414
82286,1409
84067,1422
81710,1414
82568,1403
81710,1414
85255,1420
83693,1425
83223,1424
84009,1432
80322,1426
81370,1407
82533,1410
84516,1401
81370,1407
84516,1401
81710,1414
80239,1408
82533,1410
82347,1405
82286,1409
83863,1385
83693,1425
82486,1416
82486,1416
85687,1404
82286,1409
82563,1417
85349,1431
86109,1419
85255,1420
83738,1413
83608,1418
81370,1407
84230,1406
83608,1418
81710,1414
82347,1405
81710,1414
84004,1423
81603,1415
82533,1410
81644,1412
82563,1417
81474,1427
82563,1417
81644,1412
81644,1412
81644,1412
81710,1414
86109,1419
85004,1434
82286,1409
82486,1416
81370,1407
84416,1444
82563,1417
81644,1412
82486,1416
81603,1415
82286,1409
82112,1440
83862,1421
81710,1414
84067,1422
81644,1412
83608,1418
82286,1409
82563,1417
83671,1402
83608,1418
82568,1403
86109,1419
81529,1436
82662,1428
82286,1409
81370,1407
81710,1414
84067,1422
80239,1408
81474,1427
82347,1405
85255,1420
84537,1411
80903,1373
80322,1426
82533,1410
81614,1429
85255,1420
81644,1412
82486,1416
83401,1430
82533,1410
82533,1410
85255,1420
81644,1412
81710,1414
86109,1419
83738,1413
82563,1417
81603,1415
81603,1415
85687,1404
83223,1424
82563,1417
83608,1418
81370,1407
81710,1414
81614,1429
84537,1411
82563,1417
84429,1398
82347,1405
84067,1422
83738,1413
84537,1411
81710,1414
85255,1420
81603,1415
82286,1409
83862,1421
82347,1405
85255,1420
85687,1404
84230,1406
84009,1432
82520,1490
83792,1631
82620,1630
79429,1624
83602,1618
83141,1622
83602,1618
81493,1610
82775,1761
83282,1914
83046,1912
81387,1941
82119,1946
84296,1909
83879,1961
85123,1926
83305,1920
83896,1904
82847,1923
83738,1937
80526,1935
81812,1932
79977,1911
82847,1923
83896,1904
79977,1911
84660,1915
79964,1907
81387,1941
80526,1935
85205,1925
82861,1885
83896,1904
83760,1929
81795,1924
83305,1920
80526,1935
80769,2013
81506,1900
83087,1906
83282,1914
82675,1901
82861,1885
79719,1899
82956,1916
83087,1906
82521,1927
83087,1906
82088,1903
82088,1903
83531,1917
83531,1917
84296,1909
82610,1889
83065,1895
79719,1899
84660,1915
84132,1894
84049,1861
82675,1901
82611,1876
79935,1896
84132,1894
83760,1929
83065,1895
81218,1947
84132,1894
81685,1881
83557,1905
85232,1880
82189,1934
81020,1918
83760,1929
82610,1889
82861,1885
83891,1921
80526,1935
82153,2029
81939,1886
83134,1933
83305,1920
82189,1934
83760,1929
83087,1906
83738,1937
85423,1890
84660,1915
81020,1918
82809,1898
83154,1950
84284,1930
83046,1912
79935,1896
79977,1911
83557,1905
83305,1920
82040,2353
84580,2331
82939,2381
81391,2383
80951,2364
82764,2367
81949,2354
84580,2331
82973,2376
83053,2340
82996,2365
81631,2348
83640,2321
85118,2395
80951,2364
83520,2350
82752,2362
84390,2316
82285,2355
82040,2353
81805,2319
83145,2357
82388,2356
81235,2314
80122,2382
80508,2366
81805,2319
82002,2391
81949,2354
83854,2317
81347,2359
81347,2359
83116,2343
81444,2344
83814,2505
80894,2333
81444,2344
81805,2319
83209,2349
81631,2348
80873,2315
82758,2361
81631,2348
82996,2365
82662,2338
83854,2317
79727,2290
83354,2308
84120,2325
84468,2334
82190,2345
82849,2976
81863,3051
81640,2934
83559,2981
83301,656
81242,665
81242,665
84134,657
82212,709
81716,666
81554,649
81704,654
81716,666
86155,702
81665,696
82161,697
86155,702
84801,750
83914,772
82048,745
81617,784
80577,791
82027,792
82676,854
81986,846
84262,938
82483,931
83469,926
84262,938
82386,930
82483,931
82719,924
81578,933
82055,923
83277,925
84370,922
86134,941
82049,929
82483,931
83469,926
83277,925
83508,932
82906,927
82719,924
82719,924
83277,925
82435,915
83508,932
82055,923
81476,928
84370,922
82049,929
84788,920
83469,926
82989,917
83469,926
82386,930
82719,924
81578,933
82989,917
83469,926
81834,918
82483,931
83347,921
82719,924
82055,923
82906,927
82055,923
83469,926
81476,928
83767,908
83469,926
82719,924
82719,924
82403,916
82719,924
83508,932
82049,929
82052,914
82457,935
84788,920
83469,926
82055,923
82989,917
81578,933
84788,920
86134,941
83788,942
83469,926
82049,929
82055,923
82332,948
81578,933
83277,925
82209,919
83469,926
84370,922
81578,933
82055,923
83347,921
82719,924
83277,925
81578,933
84788,920
82055,923
81476,928
83275,1007
82012,993
82735,1105
83249,1129
79634,1244
83125,1243
80538,1246
82834,1250
83728,1239
79431,1225
83728,1239
82834,1250
81313,1231
84044,1242
82759,1234
79634,1244
84704,1235
83154,1240
84508,1271
83634,1241
81556,1223
81075,1249
83298,1259
84044,1242
83125,1243
82964,1233
82539,1236
81971,1229
82659,1251
81075,1249
83298,1259
80538,1246
83248,1273
83125,1243
82759,1234
81075,1249
82539,1236
83589,1238
80076,1258
83944,1263
83806,1448
81710,1414
84537,1411
82286,1409
82563,1417
83491,1585
85205,1925
83779,2351
84559,2330
82367,3077
83050,3969
82512,3957
81922,3990
83117,4024
83265,3975
82266,3976
83743,3981
82222,4014
82108,3979
81403,3965
84574,3944
83950,3948
84118,3974
81989,2753
80482,2799
78514,2756
78514,2756
82476,2739
82024,2795
77137,2751
81470,2735
83195,659
81981,670
81613,713
83343,662
84580,653
82553,692
82329,679
80953,686
82532,673
83286,677
84433,683
83317,675
80991,680
80833,681
80464,678
84401,693
82329,679
79999,734
83899,733
79999,734
82901,759
85729,773
83398,781
82010,832
82768,831
80610,835
81834,918
84748,903
82655,964
82563,990
81982,1060
83175,1082
84077,1176
84649,1198
83100,1341
81002,1339
83232,1547
82808,1829
82275,2188
81181,2184
83680,2157
83113,2796
83345,2728
81124,2792
82129,2764
83062,2762
80732,2820
81984,2736
81683,2766
82563,2722
84639,2774
83152,2748
84781,2787
82399,2745
84470,2760
77137,2751
82597,2791
83914,2737
81124,2792
81984,2736
81611,2790
84957,2747
86935,2793
82480,2757
80374,2776
84266,2763
81231,2784
85112,2746
83820,2770
81022,2740
78514,2756
84470,2760
81336,2908
82606,2750
81231,2784
83041,2771
84306,2708
82337,2781
83527,2726
84639,2774
82862,2765
84470,2760
81611,2790
84266,2763
82584,2789
82394,2755
83062,2762
82606,2750
82129,2779
80784,2723
83780,2769
80784,2723
83520,2715
82816,655
83709,700
83709,700
82279,707
83899,733
84707,736
84476,776
82161,799
82930,795
84780,856
84379,861
83180,855
83387,934
82435,915
83471,1016
85861,1024
85583,1092
82026,1123
84044,1242
84349,1252
84537,1411
81118,1605
81770,1592
83241,1634
82956,1916
82956,1916
82914,2342
84120,2325
82489,2341
83349,3038
83607,3081
85074,727
80727,667
83195,659
80727,667
83343,662
84707,736
84769,658
82830,664
84024,674
84401,693
82715,704
84414,703
79999,734
82204,760
81339,763
82425,816
80875,805
83375,797
83430,860
81234,851
82781,897
82565,940
81476,928
85861,1024
81896,1023
83870,1111
82450,1107
83869,1261
83285,1237
84349,1252
82415,1437
81196,1438
82981,1447
82112,1440
80846,1443
80239,1408
85349,1431
80322,1426
81614,1429
81603,1415
84230,1406
82568,1403
84009,1432
84004,1423
84537,1411
81603,1415
82347,1405
82568,1403
86109,1419
81571,1393
83738,1413
82120,1381
83738,1413
82486,1416
81644,1412
81710,1414
82563,1417
84537,1411
84230,1406
82286,1409
80322,1426
83671,1402
81710,1414
83693,1425
82347,1405
81710,1414
81370,1407
82486,1416
81603,1415
82347,1405
80659,1396
85004,1434
84429,1398
83862,1421
81370,1407
84537,1411
82563,1417
82486,1416
80239,1408
83608,1418
82563,1417
84068,1367
81644,1412
83608,1418
81644,1412
80239,1408
83210,1400
80322,1426
84067,1422
82568,1403
81370,1407
82533,1410
81603,1415
84067,1422
84067,1422
81370,1407
81644,1412
86109,1419
86109,1419
83223,1424
81644,1412
81644,1412
83862,1421
82563,1417
81196,1438
84537,1411
84516,1401
82533,1410
82486,1416
83671,1402
82343,1576
81380,1675
83134,1933
85123,1926
82956,1916
83305,1920
79964,1907
82675,1901
82762,1951
83891,1921
81506,1900
80468,1922
79964,1907
82232,1884
83282,1914
83305,1920
80468,1922
80526,1935
84660,1915
83282,1914
82766,1969
82914,2342
82693,2369
83915,2337
81391,2383
83779,2351
82489,2341
82040,2353
83331,2346
85126,2358
82752,2362
81129,2363
81737,2371
84468,2334
83779,2351
82758,2361
80508,2366
82489,2341
81631,2348
83053,2340
82207,2347
82996,2365
83053,2340
82823,2360
82388,2356
83779,2351
82040,2353
82758,2361
81631,2348
84511,2373
83053,2340
81631,2348
83209,2349
83209,2349
80508,2366
80852,2368
83331,2346
83053,2340
83331,2346
81631,2348
83145,2357
81913,2339
81949,2354
82693,2369
83209,2349
82489,2341
83053,2340
83209,2349
83145,2357
81631,2348
85211,2372
83915,2337
82758,2361
81094,2387
80122,2382
83331,2346
82906,2352
82662,2338
83520,2350
83915,2337
80897,2324
83363,2374
82207,2347
82190,2345
80951,2364
82489,2341
83095,1811
84024,674
84769,658
83715,725
81981,670
83283,661
82161,668
81981,670
81242,665
81981,670
80551,663
81716,666
81242,665
81912,651
80727,667
84134,657
83444,708
82177,672
83013,669
81083,694
80464,678
82859,732
82668,690
82668,690
82668,690
82644,684
80953,686
83050,689
84414,703
80464,678
84884,676
80953,686
81665,696
83899,733
82329,679
81957,691
81083,694
81980,729
81787,724
81980,729
82841,735
84707,736
82175,728
83914,731
82859,732
82859,732
82396,783
82396,783
81359,778
81617,784
84476,776
84655,793
83223,787
84476,776
83398,781
83600,782
82708,780
81617,784
84432,769
81617,784
81359,778
82708,780
83244,764
83398,781
83069,779
82297,785
84249,771
82708,780
82357,777
81926,775
82396,783
82708,780
82708,780
82366,762
83069,779
81359,778
82366,762
81926,775
82708,780
81359,778
83069,779
82396,783
84476,776
82396,783
82396,783
83600,782
81926,775
82357,777
83398,781
84476,776
83600,782
81088,788
83600,782
81179,768
82357,777
83600,782
83069,779
84782,770
82802,790
82708,780
83914,772
84476,776
81617,784
82357,777
83425,761
83069,779
82396,783
82708,780
81617,784
82802,790
82297,785
84476,776
83398,781
82177,786
82708,780
82396,783
82708,780
81926,775
82708,780
83600,782
83069,779
82396,783
82297,785
84476,776
81617,784
81359,778
81617,784
84122,789
82396,783
81617,784
84122,789
80577,791
82396,783
82708,780
82396,783
82396,783
83398,781
82070,774
83223,787
83398,781
83069,779
82070,774
82297,785
82708,780
80590,751
82177,786
83398,781
81088,788
83069,779
82070,774
81926,775
81359,778
81926,775
83600,782
81617,784
82297,785
81359,778
83600,782
82357,777
83069,779
81088,788
82357,777
83398,781
84476,776
83398,781
85729,773
83398,781
82396,783
83600,782
84476,776
82177,786
81926,775
83398,781
83600,782
81359,778
82708,780
83600,782
83398,781
84782,770
82161,799
81617,784
82708,780
82357,777
81926,775
82297,785
81617,784
82396,783
83600,782
82396,783
83600,782
82708,780
81617,784
82396,783
83069,779
81088,788
82708,780
84249,771
83398,781
82070,774
82396,783
83069,779
84655,793
82382,885
81551,841
81551,841
82070,847
84890,837
82840,840
84890,837
84490,845
84890,837
82127,834
81958,839
82465,843
82996,850
84535,836
84890,837
82811,828
81208,833
82811,828
80610,835
84645,819
81208,833
83510,829
81208,833
81958,839
81958,839
81551,841
83510,829
82010,832
82768,831
82127,834
82840,840
81208,833
80610,835
84535,836
82010,832
81208,833
84535,836
83272,823
80610,835
82574,822
81958,839
82140,899
81729,902
80222,912
81209,967
81210,978
83370,1095
84655,1081
83018,1215
81752,1256
83170,1350
84114,1331
82073,1362
83164,1543
86384,1551
82944,1566
83669,1545
81049,1550
83854,1540
81217,1529
86384,1551
81309,1559
82413,1535
83669,1545
81304,1541
80259,1517
82944,1566
82095,1552
84308,1556
85862,1581
86384,1551
81413,1549
83675,1563
83164,1543
83164,1543
81990,1544
81413,1549
81309,1559
83048,1558
84355,1553
85584,1521
83622,1548
82255,1539
81049,1550
85172,1546
83522,1526
84355,1553
83854,1540
84355,1553
83854,1540
84917,1537
81049,1550
81413,1549
83522,1526
82095,1552
83669,1545
85584,1521
82891,1554
81990,1544
84355,1553
83808,1542
83049,1560
83595,1562
81304,1541
86384,1551
86384,1551
82647,1515
83622,1548
84355,1553
81049,1550
84601,1479
84308,1556
83048,1558
81049,1550
83808,1542
83854,1540
83522,1526
82095,1552
82891,1554
83669,1545
82255,1539
84355,1553
83256,1523
81309,1559
83936,1532
86384,1551
82307,1561
83256,1523
81413,1549
82707,1513
81413,1549
83232,1547
84456,1555
81206,1533
83048,1558
82022,1516
81413,1549
79711,1518
83232,1547
81413,1549
82095,1552
83049,1560
83286,1527
85172,1546
83049,1560
86221,1534
83164,1543
82022,1516
84456,1555
82095,1552
83854,1540
82404,1557
82636,1524
79931,1578
83854,1540
82891,1554
80220,1520
84456,1555
83232,1547
82891,1554
82404,1557
79711,1518
83286,1527
81309,1559
83100,1565
80587,1564
82891,1554
83232,1547
83232,1547
82022,1516
81990,1544
83622,1548
82944,1566
83164,1543
84355,1553
80220,1520
83622,1548
86384,1551
81217,1529
80726,1536
83049,1560
83619,1514
81413,1549
83418,1844
81646,1821
83234,1805
84922,1809
81782,1783
81059,1819
83095,1811
80493,1784
84074,1820
84922,1809
81964,1827
81646,1821
84400,1780
82773,1828
83656,1822
81187,1779
81646,1821
81873,1830
81923,1789
84074,1820
82023,1810
82808,1829
83471,1818
84922,1809
83692,1817
83353,1775
84938,1806
83488,1798
82658,1782
83415,1846
83448,1825
81871,1823
83692,1817
83415,1846
83517,1814
84938,1806
83548,1794
83656,1822
82627,1803
82880,1833
82977,1795
84922,1809
81873,1830
83517,1814
83387,1807
83448,1825
83517,1814
83656,1822
81897,1826
80493,1784
83448,1825
84042,1815
83548,1794
82653,1767
83326,2178
83513,2133
85217,2164
84639,2774
82563,2722
84470,2760
82817,3540
82736,3572
82946,3555
86612,3581
83013,669
82161,668
81716,666
83283,661
82830,664
80727,667
82177,672
83317,675
81912,651
84134,657
82644,684
82644,684
80953,686
82546,722
82546,722
82256,720
83069,779
84476,776
80875,805
84535,836
83947,817
84776,905
82140,899
86134,941
82400,985
82658,1012
84604,1071
83871,1116
83289,1206
83242,1185
83438,1209
83677,1356
83047,1376
80220,1520
83247,1531
80363,1708
84922,1809
82773,1828
82773,1828
83488,1798
83692,1817
83095,1811
84938,1806
84042,1815
83095,1811
80573,1774
83481,1799
80493,1784
79704,1800
82658,1782
81646,1821
83692,1817
82773,1828
84687,1813
81646,1821
82996,1838
83387,1807
83517,1814
81897,1826
82308,1816
84042,1815
83703,1770
83692,1817
81552,1781
83517,1814
83758,1777
81285,1831
81923,1789
81897,1826
80386,1776
83488,1798
81923,1789
81797,1832
83692,1817
79340,1808
84922,1809
80493,1784
79340,1808
82658,1782
84938,1806
82977,1795
83703,1770
81646,1821
80056,1765
82432,1801
83437,1787
81059,1819
82918,1790
83692,1817
83548,1794
84074,1820
82624,1773
84922,1809
80493,1784
83471,1818
85312,1824
83548,1794
83692,1817
83437,1787
84687,1813
83984,1772
82556,1797
82581,1769
81798,1804
81187,1779
83145,1836
82341,1791
84074,1820
82918,1790
81274,1839
83894,1778
82996,1838
80520,1742
84922,1809
84042,1815
83481,1799
84938,1806
83656,1822
83343,1812
82023,1810
84042,1815
83894,1778
82308,1816
82534,1834
81897,1826
83015,1841
83656,1822
82341,1791
82996,1838
83448,1825
83095,1811
83095,1811
82314,1766
82808,1829
83387,1807
80493,1784
82308,1816
84687,1813
83984,1772
82023,1810
81285,1831
81871,1823
82918,1790
81646,1821
81059,1819
82534,1834
83692,1817
81059,1819
83095,1811
81871,1823
84922,1809
81871,1823
82023,1810
81646,1821
82409,1786
79340,1808
85312,1824
86615,1856
85312,1824
82977,1835
79340,1808
85738,1842
83418,1844
84042,1815
79340,1808
83095,1811
81798,1804
83471,1818
84042,1815
84922,1809
83481,1799
81646,1821
82808,1829
81624,1859
84687,1813
83656,1822
84074,1820
82559,1852
81059,1819
83692,1817
83692,1817
84922,1809
82627,1803
81059,1819
84938,1806
83046,1912
82043,1802
81797,1832
81059,1819
81646,1821
85312,1824
84042,1815
83387,1807
84074,1820
79704,1800
82996,1838
83758,1777
82559,1852
82432,1801
82534,1834
85312,1824
81964,1827
81923,1789
83234,1805
83448,1825
84042,1815
83471,1818
83656,1822
82658,1782
81475,2197
85696,2172
81502,2168
84639,2774
81798,2733
82054,2783
81924,2785
81683,2766
82606,2750
81534,2788
84639,2774
80240,2749
84470,2760
84108,2772
82060,2777
82476,2739
81683,2766
83780,2769
83253,2802
82597,2791
77137,2751
82793,2729
78514,2756
84266,2763
80374,2776
81480,2712
85412,2847
81586,2710
81992,3517
82816,3592
82812,1684
82549,699
81665,696
83283,661
83343,662
80551,663
82232,758
82715,704
81083,694
83943,730
84707,736
84801,750
84655,793
81081,810
83398,781
81986,846
84379,861
82905,877
83416,911
83277,925
80738,1025
81031,1014
80072,1098
83154,1113
81165,1203
85326,1272
82486,1416
79832,1640
81351,1607
79832,1640
80531,1671
84832,1659
82585,1642
82620,1630
83253,1606
83264,1679
79429,1624
83792,1631
81140,1584
82268,1657
83071,1636
82099,1639
82044,1612
82172,1667
82172,1667
83218,1614
81776,1651
81692,1623
80531,1671
82535,1635
81120,1619
81493,1610
83253,1606
81138,1629
83783,1599
83241,1634
83344,1615
83340,1632
82538,1598
84690,1616
84146,1680
84690,1616
83381,1595
81112,1626
82852,1613
82044,1612
82044,1612
82044,1612
82803,1586
83738,1601
82636,1617
81770,1592
85059,1604
83280,1590
83568,1611
82538,1598
86718,1609
83141,1622
84308,1556
85272,1661
84690,1616
81614,1656
82812,1684
81413,1603
84662,1602
83474,1678
82538,1598
84048,1878
83926,1902
81812,1932
82279,1940
82956,1916
81506,1900
83305,1920
81832,1892
81812,1932
83557,1905
82956,1916
84660,1915
84660,1915
83557,1905
81795,1924
78894,1879
81584,1939
84179,1931
81795,1924
83282,1914
79964,1907
83891,1921
83896,1904
84296,1909
82088,1903
79719,1899
80468,1922
83926,1902
82189,1934
79935,1896
84660,1915
81506,1900
79843,1910
83087,1906
82279,1940
83087,1906
83738,1937
82963,1913
83896,1904
81795,1924
84136,1893
85205,1925
82963,1913
83282,1914
82809,1898
81506,1900
83087,1906
82521,1927
82088,1903
82610,1889
83282,1914
83926,1902
84660,1915
82206,1887
83065,1895
82989,1938
81795,1924
81465,1875
83046,1912
82269,1897
85116,1908
81685,1881
79977,1911
84132,1894
82189,1934
84136,1893
83305,1920
85116,1908
83891,1921
83557,1905
82189,1934
85116,1908
83896,1904
83891,1921
79843,1910
83891,1921
83896,1904
83738,1937
79719,1899
82206,1887
83046,1912
79719,1899
83305,1920
84132,1894
83760,1929
81506,1900
79935,1896
83134,1933
82963,1913
83065,1895
81939,1886
81020,1918
85423,1890
81795,1924
83926,1902
81535,1877
82989,1938
81506,1900
84296,1909
83896,1904
82206,1887
81218,1947
82088,1903
82956,1916
82269,1897
84078,1855
84296,1909
81734,1867
83926,1902
83738,1937
81506,1900
83738,1937
79719,1899
84284,1930
81852,1871
85123,1926
82963,1913
82611,1876
82521,1927
78894,1879
79935,1896
83133,1928
81832,1892
81795,1924
83046,1912
85423,1890
83891,1921
81939,1886
83526,1888
82847,1923
83896,1904
79977,1911
79719,1899
83274,1883
79977,1911
83491,1868
83531,1917
82232,1884
83526,1888
80638,1943
82956,1916
82861,1885
83282,1914
81465,1875
83046,1912
81939,1886
85123,1926
81535,1877
83065,1895
81734,1867
82809,1898
85205,1925
79719,1899
82861,1885
81559,1944
83282,1914
81832,1892
83738,1937
84296,1909
83838,2255
80951,2364
83830,1031
83343,662
81716,666
83195,659
80551,663
83943,730
82056,705
83050,689
86155,702
84497,744
82408,740
84801,750
83988,806
83172,801
80805,821
81642,862
82693,852
81578,933
82209,919
84183,1015
81665,1005
83393,1062
82994,1121
84599,1110
85274,1119
83870,1111
84599,1110
79634,1244
83154,1240
80815,1245
83589,1238
85956,1257
80924,1232
82759,1234
82834,1250
80538,1246
84521,1248
83589,1238
81300,1254
83634,1241
84044,1242
84704,1235
83728,1239
80815,1245
80717,1213
81752,1256
80538,1246
85956,1257
81313,1231
81300,1254
83825,1247
81418,1226
82659,1251
83125,1243
82540,1300
81370,1407
84230,1406
85687,1404
83863,1385
83240,1395
83161,1383
83671,1402
83232,1392
82298,1442
84031,1386
85687,1404
81571,1393
85687,1404
82286,1409
81807,1387
84230,1406
82848,1391
83738,1413
84033,1384
81710,1414
84031,1386
83210,1400
82848,1394
82848,1394
84067,1422
82918,1382
82568,1403
83039,1389
84429,1398
81571,1393
80239,1408
82282,1388
83671,1402
83161,1383
84516,1401
81185,1397
80659,1396
84230,1406
84031,1386
82563,1417
83608,1418
84230,1406
84537,1411
83210,1400
81370,1407
80280,1369
84230,1406
81614,1429
84516,1401
83223,1424
84230,1406
84881,1390
81196,1438
83210,1400
82286,1409
83671,1402
85255,1420
82533,1410
83413,1433
83671,1402
83862,1421
83671,1402
83738,1413
82563,1417
83693,1425
83671,1402
82568,1403
83210,1400
82848,1391
85255,1420
83210,1400
81644,1412
85687,1404
86109,1419
81370,1407
82563,1417
83232,1392
82286,1409
83738,1413
82563,1417
84881,1390
84067,1422
85687,1404
81644,1412
81370,1407
82873,1482
84537,1411
81529,1436
84429,1398
85255,1420
83210,1400
81710,1414
82533,1410
81710,1414
82286,1409
81185,1397
81474,1427
82568,1403
83223,1424
81644,1412
82533,1410
81185,1397
80239,1408
82563,1417
82533,1410
81603,1415
83223,1424
82282,1388
82347,1405
84230,1406
86109,1419
86224,1399
81710,1414
80659,1396
86109,1419
84516,1401
83223,1424
81571,1393
83738,1413
83240,1395
80243,1366
83738,1413
81370,1407
81370,1407
81644,1412
84537,1411
84516,1401
85255,1420
82347,1405
81710,1414
80659,1396
81603,1415
82848,1394
84009,1432
85687,1404
86109,1419
81185,1397
84516,1401
86109,1419
85255,1420
82533,1410
81370,1407
82286,1409
80239,1408
84004,1423
83671,1402
81710,1414
84230,1406
82533,1410
83240,1395
83223,1424
83210,1400
85047,1486
83671,1402
81603,1415
83210,1400
83223,1424
81571,1393
86109,1419
83671,1402
80239,1408
84537,1411
84067,1422
82130,1380
84067,1422
82568,1403
81203,1361
83738,1413
84516,1401
81603,1415
84429,1398
81644,1412
80239,1408
84004,1423
84230,1406
81710,1414
83240,1395
82563,1417
82848,1394
85004,1434
83232,1392
84537,1411
81185,1397
83671,1402
82848,1391
84009,1432
82347,1405
81644,1412
81710,1414
84230,1406
84067,1422
82347,1405
83223,1424
81571,1393
84004,1423
83862,1421
84004,1423
83232,1392
83608,1418
82282,1388
82533,1410
83862,1421
81794,1489
80659,1396
80604,1491
82848,1394
86109,1419
84067,1422
83608,1418
84230,1406
82873,1482
83240,1395
82374,1494
81807,1387
84067,1422
83671,1402
83738,1413
84516,1401
83693,1425
81370,1407
84009,1432
82848,1391
80659,1396
85255,1420
83039,1389
82486,1416
80322,1426
84516,1401
82533,1410
84516,1401
81710,1414
81603,1415
81801,1439
85687,1404
84537,1411
83210,1400
84516,1401
85255,1420
81807,1387
81710,1414
83232,1392
84516,1401
81710,1414
83862,1421
83671,1402
81710,1414
82347,1405
81474,1427
80659,1396
81474,1427
80239,1408
84537,1411
83240,1395
80322,1426
84537,1411
81111,1446
82568,1403
82486,1416
84429,1398
80022,1354
82563,1417
80659,1396
83401,1430
81644,1412
82286,1409
83240,1395
83693,1425
82568,1403
83738,1413
86224,1399
82563,1417
81644,1412
80322,1426
82286,1409
82533,1410
84516,1401
81370,1407
83671,1402
81614,1429
84537,1411
82563,1417
83671,1402
82120,1381
83738,1413
82568,1403
82520,1490
84230,1406
81554,1493
82533,1410
84230,1406
84004,1423
85687,1404
81185,1397
82873,1482
81571,1393
81370,1407
81614,1429
83240,1395
85349,1431
82568,1403
81185,1397
82568,1403
86224,1399
80239,1408
82533,1410
82848,1391
83210,1400
82563,1417
85004,1464
82286,1409
82848,1394
82848,1394
84537,1411
81185,1397
83693,1425
81185,1397
81571,1393
81980,1370
83738,1413
81807,1387
83863,1385
83863,1385
82848,1394
83039,1389
82563,1417
83671,1402
84031,1386
84516,1401
81370,1407
81571,1393
82286,1409
86224,1399
81807,1387
84881,1390
84230,1406
84429,1398
82563,1417
81185,1397
83738,1413
82130,1380
81807,1387
83413,1433
84690,1616
82521,1927
83116,2343
83331,2346
82190,2345
81444,2344
80894,2333
82758,2361
83116,2343
82853,2336
82998,2335
82190,2345
82190,2345
82758,2361
84166,2322
82996,2365
82823,2360
81737,2371
82623,2332
80894,2333
83042,2313
80951,2364
82853,2336
81444,2344
81444,2344
83354,2308
81737,2371
82207,2347
85126,2358
84468,2334
81631,2348
81913,2339
82285,2355
84305,2323
83779,2351
81347,2359
83520,2350
82914,2342
82821,2378
84390,2316
82752,2362
82914,2342
80897,2324
83779,2351
82653,2326
82752,2362
82758,2361
84468,2334
84580,2331
80234,2327
82853,2336
82662,2328
82668,690
84580,653
81461,726
83195,659
80727,667
82532,673
83861,637
81539,742
83490,627
83343,662
85971,660
84580,653
83343,662
83013,669
83301,656
82161,668
84024,674
81242,665
82643,650
83343,662
82279,707
86155,702
81957,691
83364,749
84707,736
83364,749
81617,784
